KEY,OVERRIDE_LOGGED_BY,AP_NAME,REASON,TUITION_ELIGIBLE,UPDATED_AT,STUDENT_EXTERNAL_ID,TERM_CODE,COMMENT,MP SEARCH URL
﻿KEY,OVERRIDE_LOGGED_BY,AP_NAME,REASON,TUITION_ELIGIBLE,UPDATED_AT,STUDENT_EXTERNAL_ID,TERM_CODE,COMMENT,MP SEARCH URL
202320B2_W00376557,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.823 +0000,W00376557,202320B2,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00376557&page=0&attribute=studentId
202330B2_W00137976,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.812 +0000,W00137976,202330B2,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00137976&page=0&attribute=studentId
202330B1_W00137976,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.803 +0000,W00137976,202330B1,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00137976&page=0&attribute=studentId
202330B1_W00375183,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.798 +0000,W00375183,202330B1,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00375183&page=0&attribute=studentId
202320B2_W00375183,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.789 +0000,W00375183,202320B2,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00375183&page=0&attribute=studentId
202330B2_W00375618,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.777 +0000,W00375618,202330B2,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00375618&page=0&attribute=studentId
202330B1_W00375618,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.768 +0000,W00375618,202330B1,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00375618&page=0&attribute=studentId
202320B2_W00375618,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.760 +0000,W00375618,202320B2,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00375618&page=0&attribute=studentId
202330B2_W00377117,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.753 +0000,W00377117,202330B2,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00377117&page=0&attribute=studentId
202330B1_W00377117,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.741 +0000,W00377117,202330B1,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00377117&page=0&attribute=studentId
202330B2_W00377652,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.731 +0000,W00377652,202330B2,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00377652&page=0&attribute=studentId
202330B1_W00377652,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.719 +0000,W00377652,202330B1,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00377652&page=0&attribute=studentId
202320B2_W00377652,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.703 +0000,W00377652,202320B2,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00377652&page=0&attribute=studentId
202330B1_W00379349,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.689 +0000,W00379349,202330B1,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00379349&page=0&attribute=studentId
202310B1_W00366806,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.684 +0000,W00366806,202310B1,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00366806&page=0&attribute=studentId
202320B2_W00376290,Radigan,Wilmington University,mp3Override,TRUE,2023-07-27 19:26:07.609 +0000,W00376290,202320B2,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=1621996089&range=A461:J497,https://ta-admin.guildeducation.com/member-payments?searchTerm=W00376290&page=0&attribute=studentId
23EW4_2542143,Radigan,Southern New Hampshire University,mp3Override,TRUE,2023-07-27 17:54:29.748 +0000,2542143,23EW4,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=438773764&range=A701:I740,https://ta-admin.guildeducation.com/member-payments?searchTerm=2542143&page=0&attribute=studentId
23EW6_2622434,Radigan,Southern New Hampshire University,mp3Override,TRUE,2023-07-27 17:54:29.741 +0000,2622434,23EW6,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=438773764&range=A701:I740,https://ta-admin.guildeducation.com/member-payments?searchTerm=2622434&page=0&attribute=studentId
23EW5_2351920,Radigan,Southern New Hampshire University,mp3override,FALSE,2023-08-18 22:06:05.223 +0000,2351920,23EW5,OVERRIDE REVERSAL - previously approved an override to eligibile but reversing due to a miscommunication,https://ta-admin.guildeducation.com/member-payments?searchTerm=2351920&page=0&attribute=studentId
23EW5_2351920,Radigan,Southern New Hampshire University,mp3Override,TRUE,2023-07-27 17:54:29.724 +0000,2351920,23EW5,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=438773764&range=A701:I740,https://ta-admin.guildeducation.com/member-payments?searchTerm=2351920&page=0&attribute=studentId
23TW5_2765994,Radigan,Southern New Hampshire University,mp3Override,TRUE,2023-07-27 17:54:29.692 +0000,2765994,23TW5,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=438773764&range=A701:I740,https://ta-admin.guildeducation.com/member-payments?searchTerm=2765994&page=0&attribute=studentId
23EW5_2693541,Radigan,Southern New Hampshire University,mp3Override,TRUE,2023-07-27 17:54:29.685 +0000,2693541,23EW5,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=438773764&range=A701:I740,https://ta-admin.guildeducation.com/member-payments?searchTerm=2693541&page=0&attribute=studentId
23TW5_2769679,Radigan,Southern New Hampshire University,mp3Override,TRUE,2023-07-27 17:54:29.542 +0000,2769679,23TW5,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=438773764&range=A701:I740,https://ta-admin.guildeducation.com/member-payments?searchTerm=2769679&page=0&attribute=studentId
23EW5_2188088,Radigan,Southern New Hampshire University,mp3Override,TRUE,2023-07-27 17:54:29.505 +0000,2188088,23EW5,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=438773764&range=A701:I740,https://ta-admin.guildeducation.com/member-payments?searchTerm=2188088&page=0&attribute=studentId
23EW5_2144121,Radigan,Southern New Hampshire University,mp3Override,TRUE,2023-07-27 17:54:29.499 +0000,2144121,23EW5,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=438773764&range=A701:I740,https://ta-admin.guildeducation.com/member-payments?searchTerm=2144121&page=0&attribute=studentId
23EW5_2651719,Radigan,Southern New Hampshire University,mp3Override,TRUE,2023-07-27 17:54:29.492 +0000,2651719,23EW5,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=438773764&range=A701:I740,https://ta-admin.guildeducation.com/member-payments?searchTerm=2651719&page=0&attribute=studentId
23EW5_2644892,Radigan,Southern New Hampshire University,mp3Override,TRUE,2023-07-27 17:54:29.483 +0000,2644892,23EW5,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=438773764&range=A701:I740,https://ta-admin.guildeducation.com/member-payments?searchTerm=2644892&page=0&attribute=studentId
23EW5_2332817,Radigan,Southern New Hampshire University,mp3Override,TRUE,2023-07-27 17:54:29.467 +0000,2332817,23EW5,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=438773764&range=A701:I740,https://ta-admin.guildeducation.com/member-payments?searchTerm=2332817&page=0&attribute=studentId
23EW5_2226970,Radigan,Southern New Hampshire University,mp3Override,TRUE,2023-07-27 17:54:29.451 +0000,2226970,23EW5,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=438773764&range=A701:I740,https://ta-admin.guildeducation.com/member-payments?searchTerm=2226970&page=0&attribute=studentId
23EW5_1061188,Radigan,Southern New Hampshire University,mp3Override,TRUE,2023-07-27 17:54:29.443 +0000,1061188,23EW5,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=438773764&range=A701:I740,https://ta-admin.guildeducation.com/member-payments?searchTerm=1061188&page=0&attribute=studentId
23EW5_2205271,Radigan,Southern New Hampshire University,mp3Override,TRUE,2023-07-27 17:54:29.421 +0000,2205271,23EW5,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=438773764&range=A701:I740,https://ta-admin.guildeducation.com/member-payments?searchTerm=2205271&page=0&attribute=studentId
202203_933604407,Ciarabellini,Oregon State University Ecampus,guildAsAPayor,FALSE,2023-07-26 17:59:21.721 +0000,933604407,202203,GAP - Guild QA process failed to capture no financial data for student. ,https://ta-admin.guildeducation.com/member-payments?searchTerm=933604407&page=0&attribute=studentId
202400_934491515,Ciarabellini,Oregon State University Ecampus,mp3override,TRUE,2023-07-26 17:52:59.976 +0000,934491515,202400,Student incorrectly pulling as program ineligible ,https://ta-admin.guildeducation.com/member-payments?searchTerm=934491515&page=0&attribute=studentId
2022233_MC7786086,Ciarabellini,Saint Anthony College of Nursing,mp3override,TRUE,2023-07-26 17:44:29.714 +0000,MC7786086,2022233,Pre-existing student submitted application after term start. EPS has already confirmed approval with the EP (OSF).  ,https://ta-admin.guildeducation.com/member-payments?searchTerm=MC7786086&page=0&attribute=studentId
2022233_OC7408229,Ciarabellini,Saint Anthony College of Nursing,mp3override,TRUE,2023-07-26 17:43:39.675 +0000,OC7408229,2022233,Pre-existing student submitted application after term start. EPS has already confirmed approval with the EP (OSF).  ,https://ta-admin.guildeducation.com/member-payments?searchTerm=OC7408229&page=0&attribute=studentId
2235_3155614,Radigan,University of Maryland Global Campus,mp3Override,TRUE,2023-07-26 17:26:59.043 +0000,3155614,2235,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=2081388570&range=A202:K290,https://ta-admin.guildeducation.com/member-payments?searchTerm=3155614&page=0&attribute=studentId
2235_3131556,Radigan,University of Maryland Global Campus,mp3Override,TRUE,2023-07-26 17:26:58.968 +0000,3131556,2235,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=2081388570&range=A202:K290,https://ta-admin.guildeducation.com/member-payments?searchTerm=3131556&page=0&attribute=studentId
2235_3145202,Radigan,University of Maryland Global Campus,mp3Override,TRUE,2023-07-26 17:26:58.960 +0000,3145202,2235,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=2081388570&range=A202:K290,https://ta-admin.guildeducation.com/member-payments?searchTerm=3145202&page=0&attribute=studentId
2235_3164691,Radigan,University of Maryland Global Campus,mp3Override,TRUE,2023-07-26 17:26:58.864 +0000,3164691,2235,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=2081388570&range=A202:K290,https://ta-admin.guildeducation.com/member-payments?searchTerm=3164691&page=0&attribute=studentId
2235_3167539,Radigan,University of Maryland Global Campus,mp3Override,TRUE,2023-07-26 17:26:58.828 +0000,3167539,2235,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=2081388570&range=A202:K290,https://ta-admin.guildeducation.com/member-payments?searchTerm=3167539&page=0&attribute=studentId
2235_3119431,Radigan,University of Maryland Global Campus,mp3Override,TRUE,2023-07-26 17:26:58.819 +0000,3119431,2235,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=2081388570&range=A202:K290,https://ta-admin.guildeducation.com/member-payments?searchTerm=3119431&page=0&attribute=studentId
160_IS2718665,Peterson,Saint Francis Medical Center College of Nursing,guildLogic,TRUE,2023-07-21 20:17:05.197 +0000,IS2718665,160,"Student submitted application after term start, override approved",https://ta-admin.guildeducation.com/member-payments?searchTerm=IS2718665&page=0&attribute=studentId
160_GO2679076,Peterson,Saint Francis Medical Center College of Nursing,other,TRUE,2023-07-21 20:16:44.153 +0000,GO2679076,160,Pre-existing student submitted application after term start. EPS has already confirmed approval with the EP (OSF).  ,https://ta-admin.guildeducation.com/member-payments?searchTerm=GO2679076&page=0&attribute=studentId
160_MO1837203,Peterson,Saint Francis Medical Center College of Nursing,guildLogic,TRUE,2023-07-21 20:16:24.939 +0000,MO1837203,160,Pre-existing student submitted application after term start. EPS has already confirmed approval with the EP (OSF).,https://ta-admin.guildeducation.com/member-payments?searchTerm=MO1837203&page=0&attribute=studentId
161_MO1837203,Peterson,Saint Francis Medical Center College of Nursing,guildLogic,TRUE,2023-07-21 20:14:37.128 +0000,MO1837203,161,Pre-existing student submitted application after term start. EPS has already confirmed approval with the EP (OSF).  ,https://ta-admin.guildeducation.com/member-payments?searchTerm=MO1837203&page=0&attribute=studentId
2303E_45163887,Radigan,Purdue Global,mp3Override,TRUE,2023-07-19 22:28:02.055 +0000,45163887,2303E,Batch MP3 Override - see this range for details https://docs.google.com/spreadsheets/d/1QePImkLf8EYC8R0LmfTkU3Bx6bm0RjmEZGYaoK7q7pQ/edit#gid=0&range=C391:I406,https://ta-admin.guildeducation.com/member-payments?searchTerm=45163887&page=0&attribute=studentId
G202202_B00654278,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.749 +0000,B00654278,G202202,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00654278&page=0&attribute=studentId
G202202_B00602374,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.744 +0000,B00602374,G202202,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00602374&page=0&attribute=studentId
G202112_B00645860,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.740 +0000,B00645860,G202112,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00645860&page=0&attribute=studentId
G202106_B00636219,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.736 +0000,B00636219,G202106,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00636219&page=0&attribute=studentId
G202109_B00562369,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.732 +0000,B00562369,G202109,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00562369&page=0&attribute=studentId
G202110_B00644630,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.726 +0000,B00644630,G202110,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00644630&page=0&attribute=studentId
G202101_B00623234,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.718 +0000,B00623234,G202101,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00623234&page=0&attribute=studentId
G202004_B00603420,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.714 +0000,B00603420,G202004,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00603420&page=0&attribute=studentId
G202108_B00602374,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.710 +0000,B00602374,G202108,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00602374&page=0&attribute=studentId
G201901_B00559606,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.705 +0000,B00559606,G201901,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00559606&page=0&attribute=studentId
G202112_B00648516,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.701 +0000,B00648516,G202112,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00648516&page=0&attribute=studentId
G202112_B00647786,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.696 +0000,B00647786,G202112,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00647786&page=0&attribute=studentId
G202110_B00646459,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.691 +0000,B00646459,G202110,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00646459&page=0&attribute=studentId
G202112_B00646454,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.681 +0000,B00646454,G202112,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00646454&page=0&attribute=studentId
G202110_B00646320,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.677 +0000,B00646320,G202110,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00646320&page=0&attribute=studentId
G202110_B00646252,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.672 +0000,B00646252,G202110,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00646252&page=0&attribute=studentId
G202110_B00645235,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.667 +0000,B00645235,G202110,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00645235&page=0&attribute=studentId
G202110_B00644065,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.659 +0000,B00644065,G202110,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00644065&page=0&attribute=studentId
G202110_B00643697,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.655 +0000,B00643697,G202110,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00643697&page=0&attribute=studentId
G202107_B00638200,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.649 +0000,B00638200,G202107,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00638200&page=0&attribute=studentId
G202107_B00636749,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.645 +0000,B00636749,G202107,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00636749&page=0&attribute=studentId
G202111_B00631571,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.640 +0000,B00631571,G202111,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00631571&page=0&attribute=studentId
G202110_B00631514,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.632 +0000,B00631514,G202110,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00631514&page=0&attribute=studentId
G202109_B00618463,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.628 +0000,B00618463,G202109,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00618463&page=0&attribute=studentId
